"Player","Match Stat Matches","Opponent Aces per Game","Opponent DFs per Game","Opponent 1st Serve %","1st Return W %","2nd Return W %","Return Pts W %","BP W %","Opponent Hold %"
"Sahaja Yamalapalli","7","0.28","0.32","61.4","36.1","56.3","43.9","45.9","60.6"
"Camila Osorio","40","0.24","0.36","61.4","38.4","57.6","45.8","46","60.5"
"Sorana Cirstea","53","0.18","0.37","61.4","37.7","54.9","44.3","48.2","63.4"
"Veronika Kudermetova","52","0.22","0.36","61.4","35.6","55","43.1","40.8","67.1"
"Leylah Annie Fernandez","53","0.31","0.37","61.4","35.9","54.2","43","44.4","67.9"
"Qinwen Zheng","30","0.17","0.35","61.4","38.6","54.7","44.8","48.6","60.8"
"Ena Shibahara","34","0.13","0.34","61.3","35.1","50.5","41","45.2","70.1"
"Belinda Bencic","46","0.33","0.36","61.3","35.7","56.9","43.9","46","65"
"Liudmila Samsonova","50","0.37","0.35","61.3","34.1","54.7","42.1","45.2","67.5"
"Magda Linette","47","0.24","0.38","61.3","33.8","52.8","41.1","42","70.3"
"Yulia Putintseva","48","0.27","0.31","61.3","36.2","54.2","43.2","48.4","65.6"
"YeXin Ma","15","0.21","0.32","61.3","37.6","56.2","44.8","49.2","63.1"
"Jessica Pegula","70","0.34","0.4","61.3","40.2","56.5","46.5","45.4","61.3"
"Jasmine Paolini","58","0.33","0.39","61.3","38.5","54.6","44.8","48","61.4"
"Danielle Collins","25","0.39","0.37","61.3","33.4","58.3","43","49.7","67.3"
"Ayana Akli","7","0.21","0.47","61.3","34.8","53.8","42.2","42.1","69.2"
"Riya Bhatia","3","0.25","0.36","61.3","32","41.3","35.6","50","78.6"
"Anna Karolina Schmiedlova","4","0.28","0.3","61.2","35.6","52.1","42","51.6","65.2"
"Ekaterina Alexandrova","71","0.32","0.33","61.2","39.5","55.5","45.7","45.9","61"
"Emina Bektas","13","0.85","0.43","61.2","27.4","47.3","35.1","48.3","79.3"
"Kamilla Rakhimova","65","0.42","0.36","61.2","36.3","57.5","44.5","46.5","63.3"
"Anastasia Zolotareva","10","0.19","0.47","61.2","42.8","58.5","48.9","52.8","53"
"Alexandra Eala","57","0.36","0.41","61.1","39.8","59.3","47.4","48.2","56.1"
"Ajla Tomljanovic","54","0.45","0.41","61.1","36.2","55.7","43.8","44.1","64.5"
"Sofia Kenin","54","0.68","0.38","61.1","31.7","55.1","40.8","44.3","70.6"
"Jelena Ostapenko","36","0.37","0.31","61.1","36.9","56.6","44.6","51.6","62.1"
"Jana Fett","29","0.16","0.41","61.1","41.6","59.9","48.7","51.9","54.5"
"Rebecca Marino","30","0.24","0.41","61","31.7","55.6","41","43.6","70.6"
"Antonia Ruzic","57","0.29","0.38","61","39.3","57.3","46.3","49.9","59.2"
"Eva Lys","50","0.32","0.38","61","39.6","57","46.4","50.1","57"
"Hanyu Guo","15","0.23","0.46","61","40","58.6","47.3","49","56.3"
"Christina McHale","3","0.16","0.63","61","39.2","55","45.4","42.9","62.5"
"Bianca Andreescu","22","0.18","0.39","61","35.5","54.3","42.8","48.4","64.9"
"Lucrezia Stefanini","44","0.15","0.32","60.9","42.5","56.6","48","49.1","54.9"
"Marina Bassols Ribera","10","0.36","0.41","60.9","39.8","55.6","46","45.1","61"
"Anastasia Pavlyuchenkova","23","0.42","0.37","60.9","34.4","50.8","40.8","48.6","72.7"
"Sara Errani","10","0.5","0.39","60.9","31","57.1","41.2","47.6","65.8"
"Emma Navarro","50","0.26","0.37","60.9","37.5","58.6","45.8","48.6","61.3"
"Luiza Fullana","3","0.07","0.22","60.9","34.9","38.2","36.2","46.2","77.8"
"Clara Tauson","52","0.28","0.37","60.8","34.2","53","41.6","43","70.4"
"Maddison Inglis","35","0.44","0.36","60.8","31.9","53.1","40.2","41.2","72.8"
"Mccartney Kessler","56","0.26","0.33","60.8","37.7","54.9","44.4","43.4","63.2"
"Teodora Kostovic","20","0.23","0.41","60.8","36.6","53.8","43.4","44.2","66.1"
"Donna Vekic","31","0.32","0.39","60.8","33","55.1","41.6","48.7","69.5"
"Anastasia Zakharova","56","0.29","0.43","60.7","36.1","58.6","44.9","47.7","62.4"
"Leonie Kung","11","0.21","0.36","60.7","31.6","54","40.4","45.5","73"
"Hong Yi Cody Wong","4","0.21","0.29","60.7","33.7","46.3","38.7","60","75"
"Kayla Day","6","0.29","0.52","60.7","34.1","49.7","40.2","47.2","73"
"Katerina Siniakova","59","0.17","0.38","60.6","39.8","55.4","45.9","47.1","59"
"Linda Noskova","60","0.41","0.31","60.6","31.4","55.7","41","44.3","70.8"
"Ekaterina Kazionova","4","0.1","0.43","60.6","40.4","56.1","46.6","59.3","60"
"Barbora Krejcikova","27","0.27","0.38","60.6","37","53.8","43.6","46.4","64.2"
"Valentina Steiner","3","0.26","0.41","60.6","38.3","55.1","44.9","36","66.7"
"Zhuoxuan Bai","4","0.04","0.24","60.6","42.2","57.3","48.1","66.7","56"
"Katherine Sebov","6","0.19","0.36","60.5","35.1","53","42.2","42.2","64.2"
"Anna Blinkova","52","0.26","0.36","60.5","39","56.6","46","48.9","60.1"
"Han Shi","9","0.09","0.36","60.5","35.4","52.2","42","51.1","70.1"
"Jessika Ponchet","28","0.24","0.45","60.5","33.2","53.4","41.2","39.3","70.9"
"Daria Kasatkina","35","0.22","0.32","60.5","39.7","57.5","46.7","46.8","57.1"
"Caroline Werner","17","0.21","0.36","60.5","37.9","53.1","43.9","51.6","62.4"
"Dalila Jakupovic","7","0.14","0.52","60.4","30","50","37.9","23.9","82.8"
"Dayana Yastremska","51","0.22","0.39","60.4","35.3","55.6","43.3","46.3","65.2"
"Noma Noha Akugue","13","0.1","0.29","60.4","35.6","53.9","42.8","40.3","67.9"
"Wakana Sonobe","8","0.23","0.43","60.4","31.3","56.9","41.4","41.1","69.3"
"Victoria Rodriguez","12","0.18","0.5","60.4","39.1","61","47.8","50.5","56.1"
"Ruth Roura Llaverias","3","0.43","0.63","60.4","30.2","57.9","41.1","50","73.3"
"Storm Hunter","9","0.34","0.52","60.4","34.8","58.2","44.1","46.1","61.3"
"Marketa Vondrousova","28","0.17","0.36","60.3","38.9","54.3","45","44.6","61.1"
"Anastasia Kulikova","8","0.49","0.4","60.3","24.2","58.1","37.7","45","79.1"
"Yafan Wang","16","0.3","0.39","60.3","34.3","52.4","41.5","40.9","69.4"
"Lulu Sun","51","0.33","0.43","60.2","34.6","51.8","41.4","41.8","70.3"
"Elena Pridankina","28","0.16","0.37","60.2","38","57.6","45.8","39.7","58.1"
"Georgia Craciun","3","0.16","0.46","60.2","43.2","56.1","48.3","40","56.8"
"Kyoka Okamura","25","0.24","0.39","60.2","36.2","52.3","42.6","45.5","67.1"
"Amelia Rajecki","3","0.43","0.1","60.2","25.2","40.5","31.3","20","93.3"
"Whitney Osuigwe","25","0.19","0.32","60.1","36.5","56.2","44.4","49.7","62.7"
"Darya Astakhova","7","0.37","0.33","60.1","35.5","49.2","40.9","44.4","71.4"
"Carmen Andreea Herea","4","0.11","0.28","60.1","43.8","60.4","50.4","57.6","47.2"
"Iga Swiatek","68","0.28","0.33","60","39.8","58.3","47.2","51","56.3"
"Mihaela Buzarnescu","8","0.42","0.41","60","22.4","42.4","30.4","31.8","90.1"
"Vivian Wolff","3","0.43","0.32","59.9","21.4","56","35.3","44.4","85.7"
"Lin Zhu","19","0.32","0.44","59.9","35.7","58.4","44.8","44.6","61.9"
"Maria Timofeeva","27","0.11","0.38","59.9","38.1","59.4","46.7","52.2","58"
"Polina Kudermetova","40","0.41","0.45","59.9","34.9","52.9","42.1","44.8","68.2"
"Elise Mertens","49","0.25","0.39","59.8","35","57.6","44.1","43.5","64.2"
"Xinyu Gao","27","0.19","0.4","59.8","40.2","58.7","47.6","51.7","54.8"
"Iva Jovic","47","0.34","0.46","59.8","38","57.6","45.9","49.3","60"
"Sara Bejlek","44","0.09","0.38","59.7","45.3","58.5","50.6","54.5","46.9"
"Fangran Tian","3","0.28","0.28","59.7","27","44","33.9","11.8","92"
"Nicole Fossa Huergo","24","0.2","0.46","59.6","33.1","50.3","40.1","43.2","71.9"
"Emeline Dartron","3","0.06","0.39","59.5","33.3","56.5","42.7","43.5","69.7"
"Ysaline Bonaventure","6","0.47","0.35","59.4","23.9","50","34.5","50","83.7"
"Sayaka Ishii","7","0.29","0.43","59.4","32.5","59.2","43.3","47.8","69.4"
"Yuriko Miyazaki","6","0.22","0.32","59.4","35.7","53.8","43","47.3","64.9"
"Jessica Failla","5","0.48","0.56","59.4","33.5","58","43.5","45","66.7"
"Maaya Rajeshwaran Revathi","5","0.24","0.33","59.3","36.5","63.6","47.5","57.6","57.8"
"Clervie Ngounoue","11","0.29","0.42","59.3","32.9","53.9","41.5","42.5","67.9"
"Lucciana Perez Alarcon","3","0.11","0.57","59.3","46.6","55.6","50.2","45.2","50"
"Zarina Diyas","7","0.18","0.32","59.2","34","55.4","42.8","51.2","67.7"
"Ekatarina Makarova","6","0.19","0.43","59.2","38.5","54","44.8","47.7","63.8"
"Caroline Garcia","12","0.32","0.33","59.2","32.2","48","38.6","38.2","76.2"
"Victoria Azarenka","20","0.38","0.31","59.2","35.5","57.2","44.4","51.1","63.6"
"Iryna Shymanovich","24","0.32","0.35","59.1","33.9","55.8","42.8","42.7","68.3"
"Lois Boisson","24","0.14","0.36","59.1","37","54.2","44","47.9","64.9"
"Anna Siskova","10","0.15","0.42","59.1","40.4","54.8","46.3","45","58.3"
"Kayla Cross","11","0.15","0.32","59","32.5","47.5","38.7","44.4","74.8"
"Malaika Rapolu","4","0.21","0.39","58.9","37.3","45.5","40.7","47.8","71.1"
"Antonia Vergara Rivera","6","0.18","0.6","58.8","34.9","58.2","44.5","51.2","61.4"
"Ons Jabeur","21","0.16","0.35","58.7","34.7","51.2","41.5","45.4","69.2"
"Tereza Martincova","5","0.34","0.4","58.6","35.6","52.8","42.7","46.7","66.1"
"Anastasia Gasanova","10","0.24","0.4","58.6","39.9","59.4","48","48.1","54.1"
"Lea Boskovic","11","0.24","0.41","58.4","39.8","49.8","43.9","40.4","63"
"Martina Okalova","6","0.15","0.48","58.1","43.8","54.7","48.3","45.6","53"
"Darja Vidmanova","14","0.24","0.51","58","36.8","55.6","44.7","45","62.6"
"Lea Ma","6","0.52","0.53","57.9","34","50","40.7","38.6","73.4"
"Amarni Banks","7","0.27","0.5","57.8","27.6","53.2","38.4","45.2","75.6"
"Ankita Raina","3","0.28","0.47","57.7","41.8","59.8","49.4","43.2","50"
"Gergana Topalova","3","0.18","0.27","57.7","34.6","57","44.1","41.4","63.6"
"Astrid Lew Yan Foon","4","0.13","0.3","57.4","38.5","57.3","46.5","59.3","60"
"Yidi Yang","7","0.11","0.4","57.4","43.1","50.3","46.1","47.2","61.5"
"Shrivalli Rashmikaa Bhamidipaty","5","0.09","0.42","57.3","41.6","67.6","52.7","59.5","41.9"
"Mirjam Bjorklund","4","0.28","0.48","57.3","35.8","62.6","47.2","60.5","54"
"Jamie Loeb","3","0.18","0.29","57.1","42.1","57","48.5","50","52.9"
"Julieta Pareja","10","0.16","0.73","57.1","38","60.5","47.6","50.6","54.8"
"Fernanda Labrana","3","0.1","0.45","57.1","31.9","54.1","41.4","50","67.7"
"Alena Kovackova","3","0.18","0.52","56.9","32.5","55.9","42.6","50","66.7"
"Eri Hozumi","3","0.29","0.34","56.8","33.6","52.9","41.9","50","68.6"
"Emerson Jones","9","0.41","0.44","56.5","34.7","60","45.7","44.9","59.8"
"Amandine Hesse","10","0.33","0.34","56.4","35.8","52.6","43.1","47.8","66"
"Jesika Maleckova","5","0.3","0.46","56.1","31.1","51.1","39.9","45.2","68.9"
"Angelina Voloshchuk","4","0.2","0.26","55.8","30.6","56.3","41.9","44","68.6"
"Kristina Mladenovic","3","0.39","0.45","55.7","33.6","47.1","39.6","52.6","67.7"
"Madison Brengle","3","0.36","0.56","55.6","33.8","60.4","45.6","31.9","58.3"
"Maria Kozyreva","4","0.36","0.54","51.2","32.3","57.5","44.6","52","66.7"
"Victoria Bosio","3","0.11","0.35","51.1","31.6","56.3","43.7","50","67.6"
"Jessica Hinojosa Gomez","3","0.32","0.28","48.5","23.1","40.6","32.1","57.1","84"
